zoneId,productCode,jestaStyle,description,brand,genderTarget,department,sportsCategory,sizeRange,price,isBestSeller,isPromoted,isGlobalAccess,imageFile
Wall_A_AP_Column_2_AP01,JS4990,45802,adidas Adizero EVO SL (CW/CB/CW),Adidas,Mens,Footwear,Running,9.5,180,TRUE,FALSE,FALSE,adidas_Adizero_EVO_SL_-_Cloud_White_-_Core_Black_-_Cloud_White
Wall_A_AP_Column_2_AP01,JS4991,45803,adidas Adizero EVO SL (CW/CB/CW),Adidas,Mens,Footwear,Running,9.5,180,TRUE,FALSE,FALSE,adidas_Adizero_EVO_SL_-_Cloud_White_-_Core_Black_-_Cloud_White
Wall_A_AP_Column_2_AP01,JS4992,45804,adidas Adizero EVO SL (CW/CB/CW),Adidas,Mens,Footwear,Running,9.5,180,TRUE,FALSE,FALSE,adidas_Adizero_EVO_SL_-_Cloud_White_-_Core_Black_-_Cloud_White
Wall_A_AP_Column_2_AP01,JS4993,45805,adidas Adizero EVO SL (CW/CB/CW),Adidas,Mens,Footwear,Running,9.5,180,TRUE,FALSE,FALSE,adidas_Adizero_EVO_SL_-_Cloud_White_-_Core_Black_-_Cloud_White
Wall_A_AP_Column_2_AP01,JS4994,45806,adidas Adizero EVO SL (CW/CB/CW),Adidas,Mens,Footwear,Running,9.5,180,TRUE,FALSE,FALSE,adidas_Adizero_EVO_SL_-_Cloud_White_-_Core_Black_-_Cloud_White
Wall_A_AP_Column_2_AP01,JS4995,45807,adidas Adizero EVO SL (CW/CB/CW),Adidas,Mens,Footwear,Running,9.5,180,TRUE,FALSE,FALSE,adidas_Adizero_EVO_SL_-_Cloud_White_-_Core_Black_-_Cloud_White
Wall_A_AP_Column_2_AP01,JS4996,45808,adidas Adizero EVO SL (CW/CB/CW),Adidas,Mens,Footwear,Running,9.5,180,TRUE,FALSE,FALSE,adidas_Adizero_EVO_SL_-_Cloud_White_-_Core_Black_-_Cloud_White
Wall_A_AP_Column_2_AP01,JS4997,45809,adidas Adizero EVO SL (CW/CB/CW),Adidas,Mens,Footwear,Running,9.5,180,TRUE,FALSE,FALSE,adidas_Adizero_EVO_SL_-_Cloud_White_-_Core_Black_-_Cloud_White
Wall_A_AP_Column_2_AP01,JS4998,45810,adidas Adizero EVO SL (CW/CB/CW),Adidas,Mens,Footwear,Running,9.5,180,TRUE,FALSE,FALSE,adidas_Adizero_EVO_SL_-_Cloud_White_-_Core_Black_-_Cloud_White
Wall_A_AP_Column_2_AP01,JS4999,45811,adidas Adizero EVO SL (CW/CB/CW),Adidas,Mens,Footwear,Running,9.5,180,TRUE,FALSE,FALSE,adidas_Adizero_EVO_SL_-_Cloud_White_-_Core_Black_-_Cloud_White
Wall_A_AP_Column_2_AP02,JS5000,45812,adidas Adizero EVO SL (CW/CB/CW),Adidas,Mens,Footwear,Running,9.5,180,TRUE,FALSE,FALSE,adidas_Adizero_EVO_SL_-_Cloud_White_-_Core_Black_-_Cloud_White
Wall_A_AP_Column_2_AP02,JS5001,45813,adidas Adizero EVO SL (CW/CB/CW),Adidas,Mens,Footwear,Running,9.5,180,TRUE,FALSE,FALSE,adidas_Adizero_EVO_SL_-_Cloud_White_-_Core_Black_-_Cloud_White
Wall_A_AP_Column_2_AP02,JS5002,45814,adidas Adizero EVO SL (CW/CB/CW),Adidas,Mens,Footwear,Running,9.5,180,TRUE,FALSE,FALSE,adidas_Adizero_EVO_SL_-_Cloud_White_-_Core_Black_-_Cloud_White
Wall_A_AP_Column_2_AP02,JS5003,45815,adidas Adizero EVO SL (CW/CB/CW),Adidas,Mens,Footwear,Running,9.5,180,TRUE,FALSE,FALSE,adidas_Adizero_EVO_SL_-_Cloud_White_-_Core_Black_-_Cloud_White
Wall_A_AP_Column_2_AP02,JS5004,45816,adidas Adizero EVO SL (CW/CB/CW),Adidas,Mens,Footwear,Running,9.5,180,TRUE,FALSE,FALSE,adidas_Adizero_EVO_SL_-_Cloud_White_-_Core_Black_-_Cloud_White
Wall_A_AP_Column_2_AP02,JS5005,45817,adidas Adizero EVO SL (CW/CB/CW),Adidas,Mens,Footwear,Running,9.5,180,TRUE,FALSE,FALSE,adidas_Adizero_EVO_SL_-_Cloud_White_-_Core_Black_-_Cloud_White
Wall_A_AP_Column_2_AP02,JS5006,45818,adidas Adizero EVO SL (CW/CB/CW),Adidas,Mens,Footwear,Running,9.5,180,TRUE,FALSE,FALSE,adidas_Adizero_EVO_SL_-_Cloud_White_-_Core_Black_-_Cloud_White
Wall_A_AP_Column_2_AP02,JS5007,45819,adidas Adizero EVO SL (CW/CB/CW),Adidas,Mens,Footwear,Running,9.5,180,TRUE,FALSE,FALSE,adidas_Adizero_EVO_SL_-_Cloud_White_-_Core_Black_-_Cloud_White
Wall_A_AP_Column_2_AP02,JS5008,45820,adidas Adizero EVO SL (CW/CB/CW),Adidas,Mens,Footwear,Running,9.5,180,TRUE,FALSE,FALSE,adidas_Adizero_EVO_SL_-_Cloud_White_-_Core_Black_-_Cloud_White
Wall_A_AP_Column_2_AP02,JS5009,45821,adidas Adizero EVO SL (CW/CB/CW),Adidas,Mens,Footwear,Running,9.5,180,TRUE,FALSE,FALSE,adidas_Adizero_EVO_SL_-_Cloud_White_-_Core_Black_-_Cloud_White
Wall_A_AP_Column_2_AP02,JS5010,45822,adidas Adizero EVO SL (CW/CB/CW),Adidas,Mens,Footwear,Running,9.5,180,TRUE,FALSE,FALSE,adidas_Adizero_EVO_SL_-_Cloud_White_-_Core_Black_-_Cloud_White
Wall_A_AP_Column_2_AP02,JS5011,45823,adidas Adizero EVO SL (CW/CB/CW),Adidas,Mens,Footwear,Running,9.5,180,TRUE,FALSE,FALSE,adidas_Adizero_EVO_SL_-_Cloud_White_-_Core_Black_-_Cloud_White
Wall_A_AP_Column_2_AP02,JS5012,45824,adidas Adizero EVO SL (CW/CB/CW),Adidas,Mens,Footwear,Running,9.5,180,TRUE,FALSE,FALSE,adidas_Adizero_EVO_SL_-_Cloud_White_-_Core_Black_-_Cloud_White
Wall_A_AP_Column_2_AP02,JS5013,45825,adidas Adizero EVO SL (CW/CB/CW),Adidas,Mens,Footwear,Running,9.5,180,TRUE,FALSE,FALSE,adidas_Adizero_EVO_SL_-_Cloud_White_-_Core_Black_-_Cloud_White
Wall_A_AP_Column_2_AP02,JS5014,45826,adidas Adizero EVO SL (CW/CB/CW),Adidas,Mens,Footwear,Running,9.5,180,TRUE,FALSE,FALSE,adidas_Adizero_EVO_SL_-_Cloud_White_-_Core_Black_-_Cloud_White
Wall_A_AP_Column_2_AP02,JS5015,45827,adidas Adizero EVO SL (CW/CB/CW),Adidas,Mens,Footwear,Running,9.5,180,TRUE,FALSE,FALSE,adidas_Adizero_EVO_SL_-_Cloud_White_-_Core_Black_-_Cloud_White
Wall_A_AP_Column_2_AP02,JS5016,45828,adidas Adizero EVO SL (CW/CB/CW),Adidas,Mens,Footwear,Running,9.5,180,TRUE,FALSE,FALSE,adidas_Adizero_EVO_SL_-_Cloud_White_-_Core_Black_-_Cloud_White
Wall_A_AP_Column_2_AP02,JS5017,45829,adidas Adizero EVO SL (CW/CB/CW),Adidas,Mens,Footwear,Running,9.5,180,TRUE,FALSE,FALSE,adidas_Adizero_EVO_SL_-_Cloud_White_-_Core_Black_-_Cloud_White
Wall_A_AP_Column_3_AP01,JS5018,45830,adidas Adizero EVO SL (CW/CB/CW),Adidas,Mens,Footwear,Running,9.5,180,TRUE,FALSE,FALSE,adidas_Adizero_EVO_SL_-_Cloud_White_-_Core_Black_-_Cloud_White
Wall_A_AP_Column_3_AP01,JS5019,45831,adidas Adizero EVO SL (CW/CB/CW),Adidas,Mens,Footwear,Running,9.5,180,TRUE,FALSE,FALSE,adidas_Adizero_EVO_SL_-_Cloud_White_-_Core_Black_-_Cloud_White
Wall_A_AP_Column_3_AP01,JS5020,45832,adidas Adizero EVO SL (CW/CB/CW),Adidas,Mens,Footwear,Running,9.5,180,TRUE,FALSE,FALSE,adidas_Adizero_EVO_SL_-_Cloud_White_-_Core_Black_-_Cloud_White
Wall_A_AP_Column_3_AP01,JS5021,45833,adidas Adizero EVO SL (CW/CB/CW),Adidas,Mens,Footwear,Running,9.5,180,TRUE,FALSE,FALSE,adidas_Adizero_EVO_SL_-_Cloud_White_-_Core_Black_-_Cloud_White
Wall_A_AP_Column_3_AP01,JS5022,45834,adidas Adizero EVO SL (CW/CB/CW),Adidas,Mens,Footwear,Running,9.5,180,TRUE,FALSE,FALSE,adidas_Adizero_EVO_SL_-_Cloud_White_-_Core_Black_-_Cloud_White
Wall_A_AP_Column_3_AP01,JS5023,45835,adidas Adizero EVO SL (CW/CB/CW),Adidas,Mens,Footwear,Running,9.5,180,TRUE,FALSE,FALSE,adidas_Adizero_EVO_SL_-_Cloud_White_-_Core_Black_-_Cloud_White
Wall_A_AP_Column_3_AP01,JS5024,45836,adidas Adizero EVO SL (CW/CB/CW),Adidas,Mens,Footwear,Running,9.5,180,TRUE,FALSE,FALSE,adidas_Adizero_EVO_SL_-_Cloud_White_-_Core_Black_-_Cloud_White
Wall_A_AP_Column_3_AP01,JS5025,45837,adidas Adizero EVO SL (CW/CB/CW),Adidas,Mens,Footwear,Running,9.5,180,TRUE,FALSE,FALSE,adidas_Adizero_EVO_SL_-_Cloud_White_-_Core_Black_-_Cloud_White
Wall_A_AP_Column_3_AP01,JS5026,45838,adidas Adizero EVO SL (CW/CB/CW),Adidas,Mens,Footwear,Running,9.5,180,TRUE,FALSE,FALSE,adidas_Adizero_EVO_SL_-_Cloud_White_-_Core_Black_-_Cloud_White
Wall_A_AP_Column_3_AP01,JS5027,45839,adidas Adizero EVO SL (CW/CB/CW),Adidas,Mens,Footwear,Running,9.5,180,TRUE,FALSE,FALSE,adidas_Adizero_EVO_SL_-_Cloud_White_-_Core_Black_-_Cloud_White
Wall_A_AP_Column_3_AP01,JS5028,45840,adidas Adizero EVO SL (CW/CB/CW),Adidas,Mens,Footwear,Running,9.5,180,TRUE,FALSE,FALSE,adidas_Adizero_EVO_SL_-_Cloud_White_-_Core_Black_-_Cloud_White
Wall_A_AP_Column_3_AP01,JS5029,45841,adidas Adizero EVO SL (CW/CB/CW),Adidas,Mens,Footwear,Running,9.5,180,TRUE,FALSE,FALSE,adidas_Adizero_EVO_SL_-_Cloud_White_-_Core_Black_-_Cloud_White
Wall_A_AP_Column_3_AP01,JS5030,45842,adidas Adizero EVO SL (CW/CB/CW),Adidas,Mens,Footwear,Running,9.5,180,TRUE,FALSE,FALSE,adidas_Adizero_EVO_SL_-_Cloud_White_-_Core_Black_-_Cloud_White
Wall_A_AP_Column_3_AP01,JS5031,45843,adidas Adizero EVO SL (CW/CB/CW),Adidas,Mens,Footwear,Running,9.5,180,TRUE,FALSE,FALSE,adidas_Adizero_EVO_SL_-_Cloud_White_-_Core_Black_-_Cloud_White
Wall_A_AP_Column_3_AP01,JS5032,45844,adidas Adizero EVO SL (CW/CB/CW),Adidas,Mens,Footwear,Running,9.5,180,TRUE,FALSE,FALSE,adidas_Adizero_EVO_SL_-_Cloud_White_-_Core_Black_-_Cloud_White
Wall_A_AP_Column_3_AP01,JS5033,45845,adidas Adizero EVO SL (CW/CB/CW),Adidas,Mens,Footwear,Running,9.5,180,TRUE,FALSE,FALSE,adidas_Adizero_EVO_SL_-_Cloud_White_-_Core_Black_-_Cloud_White
Wall_A_AP_Column_3_AP01,JS5034,45846,adidas Adizero EVO SL (CW/CB/CW),Adidas,Mens,Footwear,Running,9.5,180,TRUE,FALSE,FALSE,adidas_Adizero_EVO_SL_-_Cloud_White_-_Core_Black_-_Cloud_White
Wall_A_AP_Column_3_AP01,JS5035,45847,adidas Adizero EVO SL (CW/CB/CW),Adidas,Mens,Footwear,Running,9.5,180,TRUE,FALSE,FALSE,adidas_Adizero_EVO_SL_-_Cloud_White_-_Core_Black_-_Cloud_White
Wall_A_AP_Column_3_AP02,JS5036,45848,adidas Adizero EVO SL (CW/CB/CW),Adidas,Mens,Footwear,Running,9.5,180,TRUE,FALSE,FALSE,adidas_Adizero_EVO_SL_-_Cloud_White_-_Core_Black_-_Cloud_White
Wall_A_AP_Column_3_AP02,JS5037,45849,adidas Adizero EVO SL (CW/CB/CW),Adidas,Mens,Footwear,Running,9.5,180,TRUE,FALSE,FALSE,adidas_Adizero_EVO_SL_-_Cloud_White_-_Core_Black_-_Cloud_White
Wall_A_AP_Column_3_AP02,JS5038,45850,adidas Adizero EVO SL (CW/CB/CW),Adidas,Mens,Footwear,Running,9.5,180,TRUE,FALSE,FALSE,adidas_Adizero_EVO_SL_-_Cloud_White_-_Core_Black_-_Cloud_White
Wall_A_AP_Column_3_AP02,JS5039,45851,adidas Adizero EVO SL (CW/CB/CW),Adidas,Mens,Footwear,Running,9.5,180,TRUE,FALSE,FALSE,adidas_Adizero_EVO_SL_-_Cloud_White_-_Core_Black_-_Cloud_White
Wall_A_AP_Column_3_AP02,JS5040,45852,adidas Adizero EVO SL (CW/CB/CW),Adidas,Mens,Footwear,Running,9.5,180,TRUE,FALSE,FALSE,adidas_Adizero_EVO_SL_-_Cloud_White_-_Core_Black_-_Cloud_White
Wall_A_AP_Column_3_AP02,JS5041,45853,adidas Adizero EVO SL (CW/CB/CW),Adidas,Mens,Footwear,Running,9.5,180,TRUE,FALSE,FALSE,adidas_Adizero_EVO_SL_-_Cloud_White_-_Core_Black_-_Cloud_White
Wall_A_AP_Column_3_AP02,JS5042,45854,adidas Adizero EVO SL (CW/CB/CW),Adidas,Mens,Footwear,Running,9.5,180,TRUE,FALSE,FALSE,adidas_Adizero_EVO_SL_-_Cloud_White_-_Core_Black_-_Cloud_White
Wall_A_AP_Column_3_AP02,JS5043,45855,adidas Adizero EVO SL (CW/CB/CW),Adidas,Mens,Footwear,Running,9.5,180,TRUE,FALSE,FALSE,adidas_Adizero_EVO_SL_-_Cloud_White_-_Core_Black_-_Cloud_White
Wall_A_AP_Column_3_AP02,JS5044,45856,adidas Adizero EVO SL (CW/CB/CW),Adidas,Mens,Footwear,Running,9.5,180,TRUE,FALSE,FALSE,adidas_Adizero_EVO_SL_-_Cloud_White_-_Core_Black_-_Cloud_White
Wall_A_AP_Column_3_AP02,JS5045,45857,adidas Adizero EVO SL (CW/CB/CW),Adidas,Mens,Footwear,Running,9.5,180,TRUE,FALSE,FALSE,adidas_Adizero_EVO_SL_-_Cloud_White_-_Core_Black_-_Cloud_White
